platform,keyword,category,itemId,title,price,priceText,originalPrice,priceBand,salesText,shopName,shopId,productUrl,imageUrl,location,stock,giftSignal,captureMethod,captureStatus,capturedAt
天猫,手机壳 情侣 学生,3C数码/配件,1043666715318,适用苹果7/8plus手机壳IPhone8新款个性ip7情侣平果7plus可爱小兔7小众卡通8男女简约手绳防摔学生创意韩系潮,7.98,7.98,10.98,<10元,少于100,亮俪数码,2219062110006,https://detail.tmall.com/item.htm?id=1043666715318,https://g.search.alicdn.com/img/bao/uploaded/i4/i3/2219062110006/O1CN01DE9vBC1BunVmWX2QX_!!2219062110006.jpg,广东 深圳,70400,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手机壳 情侣 学生,3C数码/配件,1044431206342,适用苹果XSMAX手机壳IPhoneXR新款个性xs情侣平果X可爱小兔xr小众卡通男女简约手绳防摔学生搞怪创意韩系ins,7.98,7.98,7.98,<10元,少于100,亮俪数码,2219062110006,https://detail.tmall.com/item.htm?id=1044431206342,https://g.search1.alicdn.com/img/bao/uploaded/i4/i3/2219062110006/O1CN01EcDu8q1BunVmdVpUp_!!2219062110006.jpg,广东 深圳,70400,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手机壳 情侣 学生,3C数码/配件,1036049979086,适用于苹果6SPlus手机壳新款iPhone6/6s卡通防摔苹果6plus小众个性ip6创意情侣可爱搞怪男女简约手绳学生潮壳,7.98,7.98,7.98,<10元,少于100,何以解忧潮壳店,2836650037,https://detail.tmall.com/item.htm?id=1036049979086,https://g.search2.alicdn.com/img/bao/uploaded/i4/i1/2836650037/O1CN01pD5joG1C8zmiTWoRi_!!2836650037.jpg,广东 深圳,70400,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手机壳 情侣 学生,3C数码/配件,966731400206,适用oppor17手机壳英文新款情侣男女款保护套可爱个性简约学生趣味潮流新品小众卡通防摔ins风网红高颜值,3.9,3.9,3.9,<10元,少于100,索燕数码,2216182814056,https://detail.tmall.com/item.htm?id=966731400206,https://g.search3.alicdn.com/img/bao/uploaded/i4/i2/2216182814056/O1CN01QAdMW41fphWgpAJwt_!!2216182814056.png,广东 深圳,80974,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手机壳 情侣 学生,3C数码/配件,896588721809,彧玺适用于OPPOA58x手机壳a1x保护套PHJ110硅胶phj110软PHJ11o卡通a1活力版情侣a2x学生a58趣味0pp0a58×可爱,2.58,2.58,3.9,<10元,少于100,彧玺旗舰店,2216548613433,https://detail.tmall.com/item.htm?id=896588721809,https://g.search.alicdn.com/img/bao/uploaded/i4/i1/2216548613433/O1CN01cMBGUI1bEMjTLsMkC_!!4611686018427387193-0-item_pic.jpg,湖北 武汉,4788,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手机壳 情侣 学生,3C数码/配件,996359883605,格纹小狗适用荣耀50Pro手机壳新款Honor50情侣泡芙50SE可爱趣味搞怪卡通小众个性男女创意简约学生网红潮款,3.9,3.9,3.9,<10元,少于100,索燕数码,2216182814056,https://detail.tmall.com/item.htm?id=996359883605,https://g.search1.alicdn.com/img/bao/uploaded/i4/i2/2216182814056/O1CN01vM9Eg41fphY9CRb3o_!!2216182814056.png,广东 深圳,633586,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手机壳 情侣 学生,3C数码/配件,639834490977,luckrider适用于送钢化膜VIVOS6男女款vivo s6新品手机壳5g版情侣款v1962a女款vivos6防摔viv0s6学生vovos6情,2.9,2.9,2.9,<10元,少于100,骆克骑士旗舰店,1738618504,https://detail.tmall.com/item.htm?id=639834490977,https://g.search2.alicdn.com/img/bao/uploaded/i4/i1/1738618504/O1CN01KfCgSp2CgsnxX0flA_!!0-item_pic.jpg,湖北 武汉,14143,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手机壳 情侣 学生,3C数码/配件,756944250237,适用于oppoa77手机壳0pp0a77t新款opoa77m防摔老版不撞款软壳全包网红热卖热门保护套学生男女情侣简约纯黑壳,2.68,2.68,3.9,<10元,少于100,新成浩瀚数码专营店,2205557449309,https://detail.tmall.com/item.htm?id=756944250237,https://g.search3.alicdn.com/img/bao/uploaded/i4/i3/2207931434935/O1CN01IIoWm11mKHUg4dwh8_!!0-item_pic.jpg,湖北 武汉,4786,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手机壳 情侣 学生,3C数码/配件,901926731899,炭烧猫爪招财猫钥匙扣手机链挂绳吊坠可爱女学生手机壳情侣小挂件,4.5,4.5,9.0,<10元,少于100,火娇旗舰店,2201195856076,https://detail.tmall.com/item.htm?id=901926731899,https://g.search.alicdn.com/img/bao/uploaded/i4/i1/2201195856076/O1CN014o8rmI1ukrXVE3cHo_!!4611686018427379916-0-item_pic.jpg,浙江 金华,52554,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手机壳 情侣 学生,3C数码/配件,595936009016,适用于小米8屏幕指纹版手机壳mi 8ud防摔软胶保护套酷帅潮男日韩可爱萌女全包磨砂外壳学生情侣卡通个性创意,9.8,9.8,9.8,<10元,少于100,贤珍数码专营店,1057452415,https://detail.tmall.com/item.htm?id=595936009016,https://g.search1.alicdn.com/img/bao/uploaded/i4/i4/1057452415/O1CN01MZpwKy1Ti7FOpAz0c_!!0-item_pic.jpg,广东 东莞,15350,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手机壳 情侣 学生,3C数码/配件,641783224781,适用华为荣耀畅玩20手机壳honor保护硅胶套KOZ一AL00全包防摔ALOO软壳KOZAL男女款二十学生潮牌网红情侣创意,19.8,19.8,58.0,10-29元,少于100,卡布斯旗舰店,2219564798,https://detail.tmall.com/item.htm?id=641783224781,https://g.search2.alicdn.com/img/bao/uploaded/i4/i3/2219564798/O1CN01iYeSNA1lJX00NsHxq_!!0-item_pic.jpg,广东 深圳,10899,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手机壳 情侣 学生,3C数码/配件,667052405768,适用于Redmi 10x 5G版手机壳红米10X 5G手机套防摔软硅胶10x保护壳酷帅潮男可爱女全包磨砂学生情侣卡通,4.98,4.98,9.8,<10元,少于100,贤珍数码专营店,1057452415,https://detail.tmall.com/item.htm?id=667052405768,https://g.search3.alicdn.com/img/bao/uploaded/i4/i4/1057452415/O1CN012Mpnnj1Ti7FLkHcIA_!!0-item_pic.jpg,广东 东莞,14475,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手机壳 情侣 学生,3C数码/配件,667052393781,适用于vivoY93手机壳vivoy93维沃丫93手机套可爱女y93防摔软viviy93酷帅潮男vovo全包y93磨砂学生情侣卡通,4.98,4.98,9.8,<10元,少于100,贤珍数码专营店,1057452415,https://detail.tmall.com/item.htm?id=667052393781,https://g.search.alicdn.com/img/bao/uploaded/i4/i4/1057452415/O1CN01AkH2hw1Ti7FV5Sf3U_!!0-item_pic.jpg,广东 东莞,15985,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手机壳 情侣 学生,3C数码/配件,670858380814,适用华为noⅴa5pro手机壳nover学生nave5por可爱简约no彩绘nova5情侣sea一al10硅胶全包nov5pror防摔noba网红,5.9,5.9,5.9,<10元,少于100,imobile可嘉专卖店,2208493355077,https://detail.tmall.com/item.htm?id=670858380814,https://g.search1.alicdn.com/img/bao/uploaded/i4/i3/2204410915107/O1CN01snVUSj1nb3RYsY03d_!!0-item_pic.jpg,湖北 武汉,119990,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,982879629598,新品无线头戴式蓝牙耳机音乐游戏降噪电竞学生党超长续航耳麦M3,29.8,29.8,29.8,10-29元,1000+,好货严选工厂,2206584264218,https://detail.tmall.com/item.htm?id=982879629598,https://g.search.alicdn.com/img/bao/uploaded/i4/i4/2206584264218/O1CN017xtqE11h1tkOnguRe_!!2206584264218-0-C2M.jpg,浙江 杭州,25944,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,795927856779,头戴式蓝牙耳机2025新款高颜值女生无线耳罩式耳麦学生党拍照听歌,24.8,24.8,24.8,10-29元,1000+,以撒数码专营店,3527026303,https://detail.tmall.com/item.htm?id=795927856779,https://g.search1.alicdn.com/img/bao/uploaded/i4/i3/3527026303/O1CN010J589F1wQpPyNa7fm_!!4611686018427381375-0-item_pic.jpg,广东 潮州,11534,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,956698058095,Lenovo/联想 GM2pro真无线蓝牙耳机高音质运动游戏电竞学生党耳机,44.0,44.0,44.0,30-59元,100+,如风音频数码,847408659,https://detail.tmall.com/item.htm?id=956698058095,https://g.search2.alicdn.com/img/bao/uploaded/i4/i2/847408659/O1CN01Y3isj32DpsbtgdIcH_!!847408659.jpg,广东 广州,1928,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,894819340374,华强北2026新款无线蓝牙耳机带保护套学生党入耳式高音质超长续航,17.9,17.9,17.9,10-29元,100+,苏仕科技苑,2183902322,https://detail.tmall.com/item.htm?id=894819340374,https://g.search3.alicdn.com/img/bao/uploaded/i4/i4/2183902322/O1CN01pdd13V1T1WnWtIwcA_!!2183902322.jpg,广东 揭阳,18002,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,780558767880,Woderrui透明耳机max20半入耳式蓝牙5.3学生党通用款,49.9,49.9,49.9,30-59元,100+,WODERRUI影音电器,2825305483,https://detail.tmall.com/item.htm?id=780558767880,https://g.search.alicdn.com/img/bao/uploaded/i4/i2/2825305483/O1CN01D3thTz1qNGZa3VyE6_!!2825305483.jpg,广东 深圳,34561,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,814540789888,Lenovo/联想 GM2pro 蓝牙耳机无线运动降噪电竞游戏高音质学生党,74.9,74.9,74.9,60-99元,100+,塞尔兰斯,2058442434,https://detail.tmall.com/item.htm?id=814540789888,https://g.search1.alicdn.com/img/bao/uploaded/i4/i2/2058442434/O1CN01t079l71TqozhmlVyK_!!2058442434.jpg,广东 深圳,758,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,1048240994981,高颜值情侣透明蓝牙耳机 无线入耳式苹果安卓通用学生党运动耳机,20.0,20.0,20.0,10-29元,少于100,三七杂货铺,2222218427520,https://detail.tmall.com/item.htm?id=1048240994981,https://g.search2.alicdn.com/img/bao/uploaded/i4/i4/2222218427520/O1CN01s65aj725QDYLYWt0W_!!2222218427520.jpg,广东 广州,5000,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,963104351675,蓝牙耳机2026新款官方正品无线耳夹式学生党政府补贴久戴不痛op女,65.8,65.8,80.0,60-99元,少于100,慕煜旗舰店,2208355132034,https://detail.tmall.com/item.htm?id=963104351675,https://g.search3.alicdn.com/img/bao/uploaded/i4/i1/2208355132034/O1CN01jsMshn1QtcgLU1PWK_!!4611686018427380354-0-item_pic.jpg,广东 广州,6315,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,997400450582,联想LE201蓝牙耳机无线2026新款半入耳式高音质长续航学生党女生,69.9,69.9,79.0,60-99元,少于100,联想博升专卖店,2221010738035,https://detail.tmall.com/item.htm?id=997400450582,https://g.search.alicdn.com/img/bao/uploaded/i4/i1/2221010738035/O1CN01k2hPLs29E5VrAW6kk_!!4611686018427386739-0-item_pic.jpg,广东 东莞,3967,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,948548479986,无线蓝牙耳机带保护套学生党入耳式可爱适用于苹果安卓手机,7.8,7.8,7.8,<10元,少于100,米声数码,2219956716087,https://detail.tmall.com/item.htm?id=948548479986,https://g.search1.alicdn.com/img/bao/uploaded/i4/i1/2219956716087/O1CN01HwCCS81uptutt5ZiV_!!2219956716087.jpg,广东 汕头,17936,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,1045532862865,蓝牙耳机女款久戴不痛夹耳式女士高颜值装饰无线学生党好用开放式,88.0,88.0,199.0,60-99元,少于100,小野数码专营店,4022009828,https://detail.tmall.com/item.htm?id=1045532862865,https://g.search.alicdn.com/img/bao/uploaded/i4/i2/4022009828/O1CN01zoogkA2MTHgGkBhYt_!!4611686018427387876-0-item_pic.jpg,广东 汕头,30000,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,929216056933,蓝牙耳机2026新款官方正品降噪超长续航学生党入耳式久戴不痛无线,39.0,39.0,199.0,30-59元,少于100,小野数码专营店,4022009828,https://detail.tmall.com/item.htm?id=929216056933,https://g.search1.alicdn.com/img/bao/uploaded/i4/i3/4022009828/O1CN01cpLSiz2MTHcT1YUtU_!!4611686018427387876-0-item_pic.jpg,广东 汕头,55206,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,908782334597,头戴式蓝牙耳机2025新款高颜值女生无线耳罩式耳麦学生党拍照听歌,24.8,24.8,24.8,10-29元,少于100,以撒数码专营店,3527026303,https://detail.tmall.com/item.htm?id=908782334597,https://g.search2.alicdn.com/img/bao/uploaded/i4/i1/3527026303/O1CN01KZh3S81wQpXi75G1T_!!4611686018427381375-0-item_pic.jpg,广东 潮州,16037,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,975195114547,蓝牙耳机无线高端夹耳式女生高颜值不入耳降噪学习专用隔音学生党,55.0,55.0,110.0,30-59元,少于100,歌步者旗舰店,2217571906090,https://detail.tmall.com/item.htm?id=975195114547,https://g.search3.alicdn.com/img/bao/uploaded/i4/i3/2217571906090/O1CN01tUwULV1urH8L63F7B_!!4611686018427384362-0-item_pic.jpg,江西 赣州,4088,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,1034013291528,联想LS106头戴式蓝牙耳机无线高音质运动降噪游戏学生党电脑耳麦,52.53,52.53,79.9,30-59元,少于100,天猫超市,725677994,https://detail.tmall.com/item.htm?id=1034013291528,https://g.search.alicdn.com/img/bao/uploaded/i4/i3/6000000004241/O1CN01K6wVbE1hCQrMKjQZG_!!6000000004241-0-sm.jpg,上海,60,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,蓝牙耳机 学生党,3C数码/配件,981956304244,电竞无线蓝牙耳机2025新款入耳式学生党游戏长续航红色低延迟降噪,31.28,31.28,46.92,30-59元,少于100,天天特卖工厂,3937219703,https://detail.tmall.com/item.htm?id=981956304244,https://g.search1.alicdn.com/img/bao/uploaded/i4/i2/3937219703/O1CN01oEGfsI2LY2AZMv6RN_!!3937219703-0-C2M.jpg,浙江 杭州,11900,,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,耳机 学生礼物,3C数码/配件,866379926504,创意卡通毛绒零钱包儿童学生硬币收纳包学生便携式耳机包精美礼物,8.9,8.9,8.9,<10元,1000+,小郎君礼品批发营销店,3060324829,https://detail.tmall.com/item.htm?id=866379926504,https://g.search.alicdn.com/img/bao/uploaded/i4/i3/3060324829/O1CN01D5B3XH1lXjcljeEcg_!!3060324829.jpg,浙江 金华,52063,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,耳机 学生礼物,3C数码/配件,975914041555,女孩生日礼物耳机儿童十10岁12以上11女童8高端实用的9小学生初中,99.0,99.0,139.0,60-99元,1000+,享博旗舰店,2218341747645,https://detail.tmall.com/item.htm?id=975914041555,https://g.search1.alicdn.com/img/bao/uploaded/i4/i3/2218341747645/O1CN01o6yMhy26LT0tm88tP_!!4611686018427382717-2-item_pic.png,广东 广州,84000,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,耳机 学生礼物,3C数码/配件,855804946470,10岁女孩生日礼物十儿童9实用12初中生8小学生13送妹妹读书耳机,218.0,218.0,218.0,200-499元,100+,世戟旗舰店,2208686298598,https://detail.tmall.com/item.htm?id=855804946470,https://g.search2.alicdn.com/img/bao/uploaded/i4/i4/2208686298598/O1CN01FEJyI72DNwNxkAte3_!!4611686018427385318-0-item_pic.jpg,浙江 湖州,5900,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,耳机 学生礼物,3C数码/配件,813940720033,生日礼物女孩实用12送给初高中学生10草莓熊D30无线蓝牙耳机18岁,199.0,199.0,299.0,100-199元,100+,省大师旗舰店,2210136274143,https://detail.tmall.com/item.htm?id=813940720033,https://g.search3.alicdn.com/img/bao/uploaded/i4/i3/2210136274143/O1CN01w88jIy1gTXs5iDJUr_!!0-item_pic.jpg,浙江 湖州,15308,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,耳机 学生礼物,3C数码/配件,987866450628,可口可乐 T05蓝牙耳机头戴式无线降噪运动耳麦男女生日礼物学生,189.0,189.0,299.0,100-199元,少于100,聆云影音专营店,2217141798870,https://detail.tmall.com/item.htm?id=987866450628,https://g.search1.alicdn.com/img/bao/uploaded/i4/i2/2217141798870/O1CN017zMcPZ2FOWFUBQClQ_!!4611686018427381718-0-item_pic.jpg,广东 汕头,620,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,耳机 学生礼物,3C数码/配件,783822442706,11岁女孩子生日礼物实用12岁10送学生MAX999耳返耳机学习用品中考,108.0,108.0,218.0,100-199元,少于100,省大师旗舰店,2210136274143,https://detail.tmall.com/item.htm?id=783822442706,https://g.search2.alicdn.com/img/bao/uploaded/i4/i3/2210136274143/O1CN01P5PPC41gTXqejjsFt_!!0-item_pic.jpg,浙江 湖州,21701,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,耳机 学生礼物,3C数码/配件,1013110636935,小王子无线蓝牙耳机头戴式可爱女生高颜值学生儿童降噪耳麦送礼物,199.0,199.0,299.0,100-199元,少于100,元汇数码专营店,4271117001,https://detail.tmall.com/item.htm?id=1013110636935,https://g.search3.alicdn.com/img/bao/uploaded/i4/i4/4271117001/O1CN01BTSEcw21aVyxpmkms_!!4611686018427384521-2-item_pic.png,广东 汕头,66,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,耳机 学生礼物,3C数码/配件,968864771920,【录音回放】儿童耳返耳机无线蓝牙头戴式朗读诵读背书小学生礼物,105.0,105.0,105.0,100-199元,少于100,音钟意旗舰店,2218753503494,https://detail.tmall.com/item.htm?id=968864771920,https://g.search.alicdn.com/img/bao/uploaded/i4/i4/2218753503494/O1CN017bY1qv1bgIwOjP57f_!!4611686018427384070-0-item_pic.jpg,广东 汕头,11436,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,耳机 学生礼物,3C数码/配件,907094819107,三丽鸥头戴式蓝牙耳机无线电脑耳麦儿童可爱女生高颜值学生礼物粉,146.0,146.0,199.0,100-199元,少于100,元汇数码专营店,4271117001,https://detail.tmall.com/item.htm?id=907094819107,https://g.search1.alicdn.com/img/bao/uploaded/i4/i1/4271117001/O1CN01QjxmIP21aVu38IXFk_!!4611686018427384521-0-item_pic.jpg,广东 汕头,162,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,耳机 学生礼物,3C数码/配件,1049126548118,生日礼物女生女孩子实用的送十岁12初中生中考14毕业10小学生耳机,138.0,138.0,276.0,100-199元,少于100,光彩年华旗舰店,260808543,https://detail.tmall.com/item.htm?id=1049126548118,https://g.search1.alicdn.com/img/bao/uploaded/i4/i3/260808543/O1CN019sdnvX2CykjM0xDRn_!!4611686018427387743-0-item_pic.jpg,广东 广州,100,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,充电宝 学生礼物,3C数码/配件,739587359324,kitt游戏机充电宝二合一可爱学生毕业季实用惊喜居家女生生日礼物,249.0,249.0,249.0,200-499元,1000+,叭叭兔的礼物店,797642517,https://detail.tmall.com/item.htm?id=739587359324,https://g.search.alicdn.com/img/bao/uploaded/i4/i1/797642517/O1CN01XFB3TH1USq279tHlZ~livephoto~_!!797642517.jpg,广东 东莞,2657,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,充电宝 学生礼物,3C数码/配件,902875671569,小学生学习用品自律打卡神器时间宝作业管理计时器好习惯养成男孩女学霸充电积分闹钟生日礼物家用,188.9,188.9,478.0,100-199元,100+,俏皮谷旗舰店,2200746169477,https://detail.tmall.com/item.htm?id=902875671569,https://g.search1.alicdn.com/img/bao/uploaded/i4/i3/2200746169477/O1CN01R157ft2JsWYzNhSDV_!!4611686018427384965-0-item_pic.jpg,上海,84511,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,充电宝 学生礼物,3C数码/配件,886884083034,kitty迷你游戏机充电宝|女生女孩可爱有意思玩具学生成人生日礼物,249.0,249.0,254.0,200-499元,100+,叭叭兔的礼物店,797642517,https://detail.tmall.com/item.htm?id=886884083034,https://g.search2.alicdn.com/img/bao/uploaded/i4/i2/797642517/O1CN01Js2v011USq26w1850~livephoto~_!!797642517.jpg,广东 东莞,1450,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,充电宝 学生礼物,3C数码/配件,853508494448,暖手宝充电款2025新款磁吸分体式二合一暖宝宝自发热女生礼物学生儿童迷你随身携带便携手握式暖手蛋取暖防爆,160.29,160.29,240.44,100-199元,100+,官方国货甄选,2206588314948,https://detail.tmall.com/item.htm?id=853508494448,https://g.search3.alicdn.com/img/bao/uploaded/i4/i4/2206588314948/O1CN01aTVZ4N1mQEr0Jru4c_!!2206588314948-0-C2M.jpg,浙江 杭州,39148,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,充电宝 学生礼物,3C数码/配件,1050326932130,桌面风扇办公室小型超静音26款台式usb充电小风扇工位超强力学生宿舍床上宝宝吹饭吹辅食露营电风扇生日礼物,79.0,79.0,139.0,60-99元,少于100,捷画旗舰店,2213015984402,https://detail.tmall.com/item.htm?id=1050326932130,https://g.search.alicdn.com/img/bao/uploaded/i4/i3/2213015984402/O1CN01rpyrOw1iOAchoopru_!!4611686018427386130-2-item_pic.png,广东 广州,24000,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,充电宝 学生礼物,3C数码/配件,1049958791077,官方正品初音未来联名正版快充充电宝移动电源送男女同学生日礼物,209.0,209.0,209.0,200-499元,少于100,谷子文化店,2215914765920,https://detail.tmall.com/item.htm?id=1049958791077,https://g.search1.alicdn.com/img/bao/uploaded/i4/i3/2215914765920/O1CN01wQlXHn1tbPqkVjxPb_!!2215914765920.jpg,广东 广州,200,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,充电宝 学生礼物,3C数码/配件,841706798339,2026新款暖手宝3c认证充电二合一迷你小随身携带自发热手握式学生儿童礼物便携可爱女生冬天usb电暖宝宝神器,44.9,44.9,44.9,30-59元,少于100,东熊旗舰店,2208659662203,https://detail.tmall.com/item.htm?id=841706798339,https://g.search2.alicdn.com/img/bao/uploaded/i4/i1/2208659662203/O1CN013ByT4I1S91d0uw7Os_!!4611686018427381115-0-item_pic.jpg,广东 东莞,1402617,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,充电宝 学生礼物,3C数码/配件,836872393397,【德国品牌】防爆暖手宝2026新款3C认证随身携带迷你学生手握式暖手蛋宝宝神器女生圣诞礼物男冬充电款二合一,178.0,178.0,298.0,100-199元,少于100,monqiqi旗舰店,1888429789,https://detail.tmall.com/item.htm?id=836872393397,https://g.search3.alicdn.com/img/bao/uploaded/i4/i4/1888429789/O1CN01DUMcyr2MBQBwQQb9r_!!4611686018427381469-2-item_pic.png,广东 东莞,2232,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,充电宝 学生礼物,3C数码/配件,738978213510,游戏机充电宝掌上连电视复古学生毕业季男朋友闺蜜情侣女生日礼物,162.0,162.0,250.0,100-199元,少于100,叭叭兔旗舰店,2215706221751,https://detail.tmall.com/item.htm?id=738978213510,https://g.search.alicdn.com/img/bao/uploaded/i4/i1/2215706221751/O1CN014sGMvU1Oo0eCKq79f~livephoto~_!!2215706221751.jpg,广东 东莞,3431,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,充电宝 学生礼物,3C数码/配件,988643067923,3C认证]2026新款暖手宝充电款二合一磁吸暖宝宝手握式自发热防爆女生礼物学生热水袋usb随身便携冬天取暖神器,82.14,82.14,82.14,60-99元,少于100,酷盟旗舰店,2247553989,https://detail.tmall.com/item.htm?id=988643067923,https://g.search1.alicdn.com/img/bao/uploaded/i4/i3/2247553989/O1CN0151dftS1fL1100xeSI_!!4611686018427384773-0-item_pic.jpg,广东 深圳,2016870,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,充电宝 学生礼物,3C数码/配件,972123421429,暖手宝儿童2025新款USB充电二合一石墨烯自发热暖宝宝手握式迷你小随女生米礼物冬天冬季学生专用好物随身,46.68,46.68,70.02,30-59元,少于100,国货严选旗舰,2217254400585,https://detail.tmall.com/item.htm?id=972123421429,https://g.search3.alicdn.com/img/bao/uploaded/i4/i3/2217254400585/O1CN016K5umd1GBypyJeEXG_!!2217254400585-0-C2M.jpg,浙江 杭州,3599281,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,充电宝 学生礼物,3C数码/配件,838107728798,2026新款暖手宝充电款二合一磁吸女生暖宝宝防爆暖男生礼物学生儿童暖手热水袋usb随身便携冬天手握取暖神器,99.0,99.0,169.0,60-99元,少于100,oreadex旗舰店,2201049889319,https://detail.tmall.com/item.htm?id=838107728798,https://g.search.alicdn.com/img/bao/uploaded/i4/i2/2201049889319/O1CN01XcxbJz2IiA2oNDLeN_!!4611686018427386407-0-item_pic.jpg,广东 深圳,466815,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,充电宝 学生礼物,3C数码/配件,987060702361,迪士尼磁吸暖手宝充电款2026新款防爆3C认证学生儿童教师节女生日礼物送朋友老师手握式暖宝宝usb随身史迪奇,82.0,82.0,299.0,60-99元,少于100,宏美天艺旗舰店,381716401,https://detail.tmall.com/item.htm?id=987060702361,https://g.search1.alicdn.com/img/bao/uploaded/i4/i4/381716401/O1CN01hRtjWT1x9iK2VlhZh_!!4611686018427381681-2-item_pic.png,广东 深圳,1936,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,键盘鼠标 学生礼物,3C数码/配件,615229050644,鼠标垫超大办公键盘垫桌垫球迷用品学生日礼物日本足球国家队JFA,15.99,15.99,15.99,10-29元,少于100,巴乔生活馆,57779679,https://detail.tmall.com/item.htm?id=615229050644,https://g.search.alicdn.com/img/bao/uploaded/i4/i3/57779679/O1CN01KCmgom2LN2VeweDmt_!!57779679.jpg,广东 深圳,14216,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
